Pedido;Lote;Romaneio;Cliente;Canal;Sub Canal;Vendedor;Desc;Desc Fin;Tx Fin;T.C.;C.P.;Dias;VC 1a;VC 2a;VC 3a;VC 4a;VC 5a;Dt.Ven 1a;Banco;Trans;Placa;Mot;Ajud1;Ajud2;Canc;Dt.Acerto;Flag Romaneio;Mot Dev;Mot Bloq;Dt.Pedido;Pasta;||Item;Fam;Prd;Cod Red;Tabela;Desc;Vlr Total;Vlr Retorno;Vlr Unitario;ICMR;Desp.Acess;Desc.Verba;Tx.Finan;Quant CX;Quant UN;Retorno CX;Retorno UN;Desc.Max;Serie;NF;Nat.Oper;Ocorr;Ocosigla;FL;FLN;FLB;FL NF-E;No CEV;Preco Liq;Preco Tabela;Mot.Troca;QTD/UND;Vd CX Liq;Vd UN Liq;Vlr Vd Liq;Cat Prod;Descr Cat;Licenca;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
201610210342;0014;20161021048;00040050;A1;000;104;0,00;0,00;0,00;4;37;007;007;000;000;000;000;29/10/2016;940;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||003;200;026;0000902780;20161502;0,00;19,4000;0,0000;19,4000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173728;001;001;V; ;S;N;S;000000;19,40;19,40;000;00006;19,4000;0,0000;19,4000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210343;0014;20161021048;00040086;A1;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||001;200;025;0000902795;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173729;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210343;0014;20161021048;00040086;A1;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||002;200;026;0000902780;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173729;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210343;0014;20161021048;00040086;A1;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||003;200;031;0000902809;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173729;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210343;0014;20161021048;00040086;A1;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||004;245;023;0000902812;20161501;0,00;0,0000;0,0000;0,0000;0,00;0,00;0,00;0,00;00000;00005;00000;00000;0,00;1;000173730;087;003;T; ;S; ; ;000000;16,30;16,30;1;00012;0,0000;0,0000;0,0000;05;350ML LATA;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
201610210344;0014;20161021048;00040088;A2;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||001;025;008;0000903048;20161501;0,00;39,0000;0,0000;39,0000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173731;001;001;V; ;S;N;S;000000;39,00;39,00;000;00012;39,0000;0,0000;39,0000;68;1000ML RETORNAVEL;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
201610210345;0014;20161021048;00040106;A2;000;104;0,00;0,00;0,00;4;34;006;006;000;000;000;000;27/10/2016;940;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||001;001;017;0000903046;20161501;0,00;63,9000;0,0000;63,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173732;001;001;V; ;S;N;S;000000;63,90;63,90;000;00024;63,9000;0,0000;63,9000;07;600ML RETORNAVEL;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
201610210345;0014;20161021048;00040106;A2;000;104;0,00;0,00;0,00;4;34;006;006;000;000;000;000;27/10/2016;940;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||002;001;017;0000903046;20161501;0,00;0,0000;0,0000;0,0000;0,00;0,00;0,00;0,00;00000;00002;00000;00000;0,00;1;000173733;020;002;B; ;S; ; ;000000;63,90;63,90;051;00024;0,0000;0,0000;0,0000;07;600ML RETORNAVEL;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
201610210345;0014;20161021048;00040106;A2;000;104;0,00;0,00;0,00;4;34;006;006;000;000;000;000;27/10/2016;940;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||003;061;005;0000902451;20161501;0,00;35,9000;0,0000;35,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173732;001;001;V; ;S;N;S;000000;35,90;35,90;000;00024;35,9000;0,0000;35,9000;76;300ML 24UN;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210345;0014;20161021048;00040106;A2;000;104;0,00;0,00;0,00;4;34;006;006;000;000;000;000;27/10/2016;940;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||004;200;031;0000902809;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173732;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210345;0014;20161021048;00040106;A2;000;104;0,00;0,00;0,00;4;34;006;006;000;000;000;000;27/10/2016;940;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||005;210;008;0000902800;20161501;0,00;12,9000;0,0000;12,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173732;001;001;V; ;S;N;S;000000;12,90;12,90;000;00006;12,9000;0,0000;12,9000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210345;0014;20161021048;00040106;A2;000;104;0,00;0,00;0,00;4;34;006;006;000;000;000;000;27/10/2016;940;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||006;210;009;0000902813;20161501;0,00;12,9000;0,0000;12,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173732;001;001;V; ;S;N;S;000000;12,90;12,90;000;00006;12,9000;0,0000;12,9000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210346;0014;20161021048;00040136;C5;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||001;210;007;0000902791;20161501;0,00;12,9000;0,0000;12,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173734;001;001;V; ;S;N;S;000000;12,90;12,90;000;00006;12,9000;0,0000;12,9000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210346;0014;20161021048;00040136;C5;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||002;210;008;0000902800;20161501;0,00;12,9000;0,0000;12,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173734;001;001;V; ;S;N;S;000000;12,90;12,90;000;00006;12,9000;0,0000;12,9000;08;1000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210347;0014;20161021048;00040151;A1;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||001;001;012;0000902411;20161501;0,00;77,9000;0,0000;77,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173735;001;001;V; ;S;N;S;000000;77,90;77,90;000;00024;77,9000;0,0000;77,9000;07;600ML RETORNAVEL;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
201610210347;0014;20161021048;00040151;A1;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||002;200;025;0000902795;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173735;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210347;0014;20161021048;00040151;A1;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||003;200;026;0000902780;20161501;0,00;59,4000;0,0000;19,8000;0,00;0,00;0,00;0,00;00003;00000;00000;00000;0,00;1;000173735;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;59,4000;0,0000;59,4000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210347;0014;20161021048;00040151;A1;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||004;200;031;0000902809;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173735;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210347;0014;20161021048;00040151;A1;000;104;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;OLG9111 ;839;;;000;00/00/0000;N;000;;21/10/2016;0004;||005;245;023;0000902812;20161501;0,00;16,3000;0,0000;16,3000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173735;001;001;V; ;S;N;S;000000;16,30;16,30;000;00012;16,3000;0,0000;16,3000;05;350ML LATA;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
201610210348;0014;20161021018;00191151;C5;000;104;0,00;0,00;0,00;2;38;010;010;000;000;000;000;31/10/2016;000;001;NYL5285 ;810;;;000;00/00/0000;N;000;000;21/10/2016;0004;||001;200;025;0000902795;20161504;0,00;279,0000;0,0000;18,6000;0,00;0,00;0,00;0,00;00015;00000;00000;00000;0,00;1;000173736;001;001;V; ;S;N;S;000000;18,60;18,60;000;00006;279,0000;0,0000;279,0000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
201610210348;0014;20161021018;00191151;C5;000;104;0,00;0,00;0,00;2;38;010;010;000;000;000;000;31/10/2016;000;001;NYL5285 ;810;;;000;00/00/0000;N;000;000;21/10/2016;0004;||002;200;026;0000902780;20161504;0,00;186,0000;0,0000;18,6000;0,00;0,00;0,00;0,00;00010;00000;00000;00000;0,00;1;000173736;001;001;V; ;S;N;S;000000;18,60;18,60;000;00006;186,0000;0,0000;186,0000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
201610210348;0014;20161021018;00191151;C5;000;104;0,00;0,00;0,00;2;38;010;010;000;000;000;000;31/10/2016;000;001;NYL5285 ;810;;;000;00/00/0000;N;000;000;21/10/2016;0004;||003;200;027;0000902815;20161504;0,00;93,0000;0,0000;18,6000;0,00;0,00;0,00;0,00;00005;00000;00000;00000;0,00;1;000173736;001;001;V; ;S;N;S;000000;18,60;18,60;000;00006;93,0000;0,0000;93,0000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
201610210348;0014;20161021018;00191151;C5;000;104;0,00;0,00;0,00;2;38;010;010;000;000;000;000;31/10/2016;000;001;NYL5285 ;810;;;000;00/00/0000;N;000;000;21/10/2016;0004;||004;200;028;0000902817;20161504;0,00;93,0000;0,0000;18,6000;0,00;0,00;0,00;0,00;00005;00000;00000;00000;0,00;1;000173736;001;001;V; ;S;N;S;000000;18,60;18,60;000;00006;93,0000;0,0000;93,0000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
201610210348;0014;20161021018;00191151;C5;000;104;0,00;0,00;0,00;2;38;010;010;000;000;000;000;31/10/2016;000;001;NYL5285 ;810;;;000;00/00/0000;N;000;000;21/10/2016;0004;||005;200;031;0000902809;20161504;0,00;93,0000;0,0000;18,6000;0,00;0,00;0,00;0,00;00005;00000;00000;00000;0,00;1;000173736;001;001;V; ;S;N;S;000000;18,60;18,60;000;00006;93,0000;0,0000;93,0000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
201610210348;0014;20161021018;00191151;C5;000;104;0,00;0,00;0,00;2;38;010;010;000;000;000;000;31/10/2016;000;001;NYL5285 ;810;;;000;00/00/0000;N;000;000;21/10/2016;0004;||006;200;031;0000902809;20161501;0,00;0,0000;0,0000;0,0000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173737;000;002;B; ;S;N;N;000000;0,00;19,80;051;00006;0,0000;0,0000;0,0000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
201610210348;0014;20161021018;00191151;C5;000;104;0,00;0,00;0,00;2;38;010;010;000;000;000;000;31/10/2016;000;001;NYL5285 ;810;;;000;00/00/0000;N;000;000;21/10/2016;0004;||007;200;031;0000902809;20161501;0,00;0,0000;0,0000;0,0000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173737;000;004;B; ;S;N;N;000000;0,00;19,80;052;00006;0,0000;0,0000;0,0000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
201610210348;0014;20161021018;00191151;C5;000;104;0,00;0,00;0,00;2;38;010;010;000;000;000;000;31/10/2016;000;001;NYL5285 ;810;;;000;00/00/0000;N;000;000;21/10/2016;0004;||008;360;002;0000900368;20161501;0,00;19,9000;0,0000;19,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173736;002;001;V; ;S;N;S;000000;19,90;19,90;000;00012;19,9000;0,0000;19,9000;13;450ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
201610210348;0014;20161021018;00191151;C5;000;104;0,00;0,00;0,00;2;38;010;010;000;000;000;000;31/10/2016;000;001;NYL5285 ;810;;;000;00/00/0000;N;000;000;21/10/2016;0004;||009;360;001;0000900362;20161501;0,00;19,9000;0,0000;19,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;1;000173736;002;001;V; ;S;N;S;000000;19,90;19,90;000;00012;19,9000;0,0000;19,9000;13;450ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
201610210349;0015;00000000000;00010337;A2;000;108;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;000;;21/10/2016;0004;||001;025;008;0000903048;20161501;0,00;39,0000;0,0000;39,0000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;39,00;39,00;000;00012;39,0000;0,0000;39,0000;68;1000ML RETORNAVEL;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
201610210350;0015;00000000000;00010347;I2;000;108;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;000;;21/10/2016;0001;||001;025;007;0000902432;20161504;0,00;128,4000;0,0000;42,8000;0,00;0,00;0,00;0,00;00003;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;42,80;42,80;000;00012;128,4000;0,0000;128,4000;68;1000ML RETORNAVEL;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
201610210350;0015;00000000000;00010347;I2;000;108;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;000;;21/10/2016;0001;||002;025;008;0000903048;20161504;0,00;187,0000;0,0000;37,4000;0,00;0,00;0,00;0,00;00005;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;37,40;37,40;000;00012;187,0000;0,0000;187,0000;68;1000ML RETORNAVEL;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
201610210350;0015;00000000000;00010347;I2;000;108;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;000;;21/10/2016;0001;||003;061;005;0000902451;20161504;0,00;34,3000;0,0000;34,3000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;34,30;34,30;000;00024;34,3000;0,0000;34,3000;76;300ML 24UN;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
201610210350;0015;00000000000;00010347;I2;000;108;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;000;;21/10/2016;0001;||004;200;026;0000902780;20161504;0,00;18,6000;0,0000;18,6000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;18,60;18,60;000;00006;18,6000;0,0000;18,6000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
201610210350;0015;00000000000;00010347;I2;000;108;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;000;;21/10/2016;0001;||005;200;031;0000902809;20161504;0,00;18,6000;0,0000;18,6000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;18,60;18,60;000;00006;18,6000;0,0000;18,6000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
201610210351;0015;00000000000;00010405;B1;000;108;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;000;;21/10/2016;0004;||001;200;031;0000902809;20161501;0,00;19,8000;0,0000;19,8000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V; ;S;N;S;000000;19,80;19,80;000;00006;19,8000;0,0000;19,8000;09;2000ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
201610210351;0015;00000000000;00010405;B1;000;108;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;000;;21/10/2016;0004;||002;360;005;0000903122;20161501;0,00;19,9000;0,0000;19,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;002;001;V; ;S;N;S;000000;19,90;19,90;000;00012;19,9000;0,0000;19,9000;13;450ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
201610210351;0015;00000000000;00010405;B1;000;108;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;;;;;006;00/00/0000;L;000;;21/10/2016;0004;||003;360;001;0000900362;20161501;0,00;19,9000;0,0000;19,9000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;002;001;V; ;S;N;S;000000;19,90;19,90;000;00012;19,9000;0,0000;19,9000;13;450ML PET;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
201610210352;0015;00000000000;00010698;B1;000;108;0,00;0,00;0,00;1;14;001;000;000;000;000;000;21/10/2016;000;001;REP9999 ;840;;;009;00/00/0000; ;01 ;;21/10/2016;0004;||001;001;019;0000903061;20161501;0,00;89,7000;0,0000;89,7000;0,00;0,00;0,00;0,00;00001;00000;00000;00000;0,00;;000000000;001;001;V;C;S;N;S;000000;89,70;89,70;000;00024;89,7000;0,0000;89,7000;07;600ML RETORNAVEL;335101;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
